CID100003379	C0848309	text_mention	Rhinitis perennial	PT	C0848309	Rhinitis perennial
CID100003380	C0917801	text_mention	Sleeplessness	LLT	C0917801	Insomnia
CID100003380	C0917801	text_mention	Sleeplessness	PT	C0917801	Insomnia
CID100003381	C0011615	NLP_indication	Dermatitis, Atopic	LLT	C0011615	Dermatitis atopic
CID100003381	C0011615	NLP_indication	Dermatitis, Atopic	PT	C0011615	Dermatitis atopic
CID100003381	C0029878	NLP_indication	Otitis Externa	LLT	C0029878	Otitis externa
CID100003381	C0029878	NLP_indication	Otitis Externa	PT	C0029878	Otitis externa
CID100003381	C0036508	NLP_indication	Seborrheic dermatitis	LLT	C0036508	Seborrhoeic dermatitis
CID100003381	C0036508	NLP_indication	Seborrheic dermatitis	PT	C0036508	Seborrhoeic dermatitis
CID100003381	C0037274	NLP_indication	Dermatologic disorders	LLT	C0037274	Skin disorder
CID100003381	C0037274	NLP_indication	Dermatologic disorders	PT	C0037274	Skin disorder
CID100003381	C0042164	NLP_indication	Uveitis	LLT	C0042164	Uveitis
CID100003381	C0042164	NLP_indication	Uveitis	PT	C0042164	Uveitis
CID100003381	C0406326	NLP_indication	Psoriasis of scalp	LLT	C0406326	Psoriasis of scalp
CID100003381	C0406326	NLP_indication	Psoriasis of scalp	PT	C0033860	Psoriasis
CID100003381	C0559470	NLP_precondition	Allergy to peanuts	LLT	C0559470	Peanut allergy
CID100003381	C0559470	NLP_precondition	Allergy to peanuts	PT	C0016470	Food allergy
CID100003382	C0011615	NLP_precondition	Dermatitis, Atopic	LLT	C0011615	Dermatitis atopic
CID100003382	C0011615	NLP_precondition	Dermatitis, Atopic	PT	C0011615	Dermatitis atopic
CID100003382	C0033860	NLP_indication	Psoriasis	LLT	C0033860	Psoriasis
CID100003382	C0033860	NLP_indication	Psoriasis	PT	C0033860	Psoriasis
CID100003382	C0037274	NLP_indication	Dermatologic disorders	LLT	C0037274	Skin disorder
CID100003382	C0037274	NLP_indication	Dermatologic disorders	PT	C0037274	Skin disorder
CID100003384	C0021368	NLP_indication	Inflammation	LLT	C0021368	Inflammation
CID100003384	C0021368	NLP_indication	Inflammation	PT	C0021368	Inflammation
CID100003385	C0006079	text_mention	Bowen's Disease	LLT	C0006079	Bowen's disease
CID100003385	C0006079	text_mention	Bowen's Disease	PT	C0006079	Bowen's disease
CID100003385	C0006826	NLP_indication	Malignant Neoplasms	LLT	C0006826	Neoplasm malignant
CID100003385	C0006826	NLP_indication	Malignant Neoplasms	PT	C0006826	Neoplasm malignant
CID100003385	C0007097	text_mention	Carcinoma	LLT	C0007097	Carcinoma
CID100003385	C0007097	text_mention	Carcinoma	PT	C0006826	Neoplasm malignant
CID100003385	C0007114	text_mention	Malignant neoplasm of skin	LLT	C0007114	Skin cancer
CID100003385	C0007114	text_mention	Malignant neoplasm of skin	PT	C0007114	Skin cancer
CID100003385	C0007117	text_mention	Basal cell carcinoma	LLT	C0007117	Basal cell carcinoma
CID100003385	C0007117	text_mention	Basal cell carcinoma	PT	C0007117	Basal cell carcinoma
CID100003385	C0007134	text_mention	Renal Cell Carcinoma	LLT	C0007134	Renal cell carcinoma
CID100003385	C0007134	text_mention	Renal Cell Carcinoma	PT	C0007134	Renal cell carcinoma
CID100003385	C0022593	NLP_indication	Keratosis	LLT	C0022593	Keratosis
CID100003385	C0022593	NLP_indication	Keratosis	PT	C0870082	Hyperkeratosis
CID100003385	C0022602	NLP_indication	Actinic keratosis	LLT	C0022602	Actinic keratosis
CID100003385	C0022602	NLP_indication	Actinic keratosis	PT	C0022602	Actinic keratosis
CID100003385	C0022602	NLP_indication	Actinic keratosis	PT	C0022603	Seborrhoeic keratosis
CID100003385	C0302592	text_mention	Cervix carcinoma	LLT	C0302592	Cervix carcinoma
CID100003385	C0302592	text_mention	Cervix carcinoma	PT	C0302592	Cervix carcinoma
CID100003385	C0546837	text_mention	Malignant neoplasm of esophagus	LLT	C0546837	Malignant neoplasm of esophagus
CID100003385	C0546837	text_mention	Malignant neoplasm of esophagus	PT	C0152018	Oesophageal carcinoma
CID100003385	C0699790	NLP_indication	Colon Carcinoma	LLT	C0699790	Carcinoma colon
CID100003385	C0699790	NLP_indication	Colon Carcinoma	PT	C0007102	Colon cancer
CID100003385	C0862889	NLP_indication	Superficial basal cell carcinoma	LLT	C0862889	Superficial basal cell carcinoma
CID100003385	C0862889	NLP_indication	Superficial basal cell carcinoma	PT	C0007117	Basal cell carcinoma
CID100003385	C1959620	NLP_precondition	Dihydropyrimidine Dehydrogenase Deficiency	LLT	C1959620	Dihydropyrimidine dehydrogenase deficiency
CID100003385	C1959620	NLP_precondition	Dihydropyrimidine Dehydrogenase Deficiency	PT	C1959620	Dihydropyrimidine dehydrogenase deficiency
CID100003386	C0001818	NLP_indication	Agoraphobia	LLT	C0001818	Agoraphobia
CID100003386	C0001818	NLP_indication	Agoraphobia	PT	C0001818	Agoraphobia
CID100003386	C0002957	text_mention	Anger	LLT	C0002957	Anger
CID100003386	C0002957	text_mention	Anger	PT	C0002957	Anger
CID100003386	C0003467	text_mention	Anxiety	LLT	C0003467	Anxiety
CID100003386	C0003467	text_mention	Anxiety	PT	C0003467	Anxiety
CID100003386	C0006370	NLP_precondition	Bulimia	LLT	C0006370	Bulimia
CID100003386	C0006370	NLP_precondition	Bulimia	PT	C2267227	Bulimia nervosa
CID100003386	C0008031	text_mention	Chest Pain	LLT	C0008031	Chest pain
CID100003386	C0008031	text_mention	Chest Pain	PT	C0008031	Chest pain
CID100003386	C0011570	NLP_indication	Mental Depression	LLT	C0011570	Depression
CID100003386	C0011570	NLP_indication	Mental Depression	PT	C0011570	Depression
CID100003386	C0011581	NLP_indication	Depressive disorder	LLT	C0011581	Depressive disorder
CID100003386	C0011581	NLP_indication	Depressive disorder	PT	C0011570	Depression
CID100003386	C0011581	NLP_indication	Depressive disorder	PT	C0013415	Dysthymic disorder
CID100003386	C0012833	text_mention	Dizziness	LLT	C0012833	Dizziness
CID100003386	C0012833	text_mention	Dizziness	PT	C0012833	Dizziness
CID100003386	C0013146	NLP_precondition	Drug abuse	LLT	C0013146	Drug abuse
CID100003386	C0013146	NLP_precondition	Drug abuse	PT	C0013146	Drug abuse
CID100003386	C0013404	text_mention	Dyspnea	LLT	C0013404	Dyspnoea
CID100003386	C0013404	text_mention	Dyspnea	PT	C0013404	Dyspnoea
CID100003386	C0015672	text_mention	Fatigue	LLT	C0015672	Fatigue
CID100003386	C0015672	text_mention	Fatigue	PT	C0015672	Fatigue
CID100003386	C0015672	text_mention	Fatigue	PT	C0004093	Asthenia
CID100003386	C0018379	text_mention	Guilt	LLT	C0018379	Feeling guilty
CID100003386	C0018379	text_mention	Guilt	PT	C0018379	Feeling guilty
CID100003386	C0018681	NLP_indication	Headache	LLT	C0018681	Headache
CID100003386	C0018681	NLP_indication	Headache	PT	C0018681	Headache
CID100003386	C0022107	text_mention	Irritable Mood	LLT	C0022107	Irritability
CID100003386	C0022107	text_mention	Irritable Mood	PT	C0022107	Irritability
CID100003386	C0022658	text_mention	Kidney Diseases	LLT	C0022658	Nephropathy
CID100003386	C0022658	text_mention	Kidney Diseases	PT	C0022658	Nephropathy
CID100003386	C0023895	NLP_indication	Liver diseases	LLT	C0023895	Liver disorder
CID100003386	C0023895	NLP_indication	Liver diseases	PT	C0151763	Hepatocellular injury
CID100003386	C0023895	NLP_indication	Liver diseases	PT	C0023895	Liver disorder
CID100003386	C0023895	NLP_indication	Liver diseases	PT	C0239571	Foetor hepaticus
CID100003386	C0024517	text_mention	Major depressive disorder, single episode	LLT	C0024517	Major depressive disorder, single episode
CID100003386	C0024517	text_mention	Major depressive disorder, single episode	PT	C1269683	Major depression
CID100003386	C0027497	text_mention	Nausea	LLT	C0027497	Nausea
CID100003386	C0027497	text_mention	Nausea	PT	C0027497	Nausea
CID100003386	C0028643	text_mention	Numbness	LLT	C0028643	Numbness
CID100003386	C0028643	text_mention	Numbness	PT	C0020580	Hypoaesthesia
CID100003386	C0028643	text_mention	Numbness	PT	C0278134	Sensory loss
CID100003386	C0028768	NLP_indication	Obsessive-Compulsive Disorder	LLT	C0028768	Obsessive-compulsive disorder
CID100003386	C0028768	NLP_indication	Obsessive-Compulsive Disorder	PT	C0028768	Obsessive-compulsive disorder
CID100003386	C0030252	text_mention	Palpitations	LLT	C0030252	Palpitations
CID100003386	C0030252	text_mention	Palpitations	PT	C0030252	Palpitations
CID100003386	C0030318	NLP_precondition	Panic	LLT	C0030318	Panic reaction
CID100003386	C0030318	NLP_precondition	Panic	PT	C0030318	Panic reaction
CID100003386	C0030319	NLP_indication	Panic Disorder	LLT	C0030319	Panic disorder
CID100003386	C0030319	NLP_indication	Panic Disorder	PT	C0030319	Panic disorder
CID100003386	C0030554	text_mention	Paresthesia	LLT	C0030554	Paraesthesia
CID100003386	C0030554	text_mention	Paresthesia	PT	C0030554	Paraesthesia
CID100003386	C0033046	text_mention	Premenstrual syndrome	LLT	C0033046	Premenstrual syndrome
CID100003386	C0033046	text_mention	Premenstrual syndrome	PT	C0033046	Premenstrual syndrome
CID100003386	C0038663	text_mention	Suicide attempt	LLT	C0038663	Suicide attempt
CID100003386	C0038663	text_mention	Suicide attempt	PT	C0038663	Suicide attempt
CID100003386	C0038990	text_mention	Sweating	LLT	C0038990	Sweating
CID100003386	C0038990	text_mention	Sweating	PT	C0020458	Hyperhidrosis
CID100003386	C0038999	NLP_indication	Swelling	LLT	C0038999	Swelling
CID100003386	C0038999	NLP_indication	Swelling	PT	C0038999	Swelling
CID100003386	C0040517	NLP_precondition	Gilles de la Tourette syndrome	LLT	C0040517	Tourette's disorder
CID100003386	C0040517	NLP_precondition	Gilles de la Tourette syndrome	PT	C0040517	Tourette's disorder
CID100003386	C0042963	NLP_indication	Vomiting	LLT	C0042963	Vomiting
CID100003386	C0042963	NLP_indication	Vomiting	PT	C0042963	Vomiting
CID100003386	C0043094	text_mention	Weight Gain	LLT	C0043094	Weight increased
CID100003386	C0043094	text_mention	Weight Gain	PT	C0043094	Weight increased
CID100003386	C0085593	text_mention	Chills	LLT	C0085593	Chills
CID100003386	C0085593	text_mention	Chills	PT	C0085593	Chills
CID100003386	C0085631	text_mention	Agitation	LLT	C0085631	Agitation
CID100003386	C0085631	text_mention	Agitation	PT	C0085631	Agitation
CID100003386	C0085633	NLP_indication	Mood swings	LLT	C0085633	Mood swings
CID100003386	C0085633	NLP_indication	Mood swings	PT	C0085633	Mood swings
CID100003386	C0085633	NLP_indication	Mood swings	PT	C0233472	Affect lability
CID100003386	C0086769	text_mention	Panic Attacks	LLT	C0086769	Panic attack
CID100003386	C0086769	text_mention	Panic Attacks	PT	C0086769	Panic attack
CID100003386	C0220870	text_mention	Lightheadedness	LLT	C0220870	Lightheadedness
CID100003386	C0220870	text_mention	Lightheadedness	PT	C0012833	Dizziness
CID100003386	C0221423	NLP_precondition	Illness (finding)	LLT	C0221423	Sickness
CID100003386	C0221423	NLP_precondition	Illness (finding)	PT	C0231218	Malaise
CID100003386	C0231303	text_mention	Distress	LLT	C0231303	Distress
CID100003386	C0231303	text_mention	Distress	PT	C0700361	Emotional distress
CID100003386	C0231528	NLP_indication	Myalgia	LLT	C0231528	Myalgia
CID100003386	C0231528	NLP_indication	Myalgia	PT	C0948594	Musculoskeletal discomfort
CID100003386	C0231528	NLP_indication	Myalgia	PT	C0231528	Myalgia
CID100003386	C0233477	text_mention	Dysphoria	LLT	C0233477	Dysphoria
CID100003386	C0233477	text_mention	Dysphoria	PT	C0233477	Dysphoria
CID100003386	C0233494	text_mention	Tension	LLT	C0233494	Tension
CID100003386	C0233494	text_mention	Tension	PT	C0233494	Tension
CID100003386	C0233633	text_mention	Thought retardation	LLT	C0233633	Bradypsychic response
CID100003386	C0233633	text_mention	Thought retardation	PT	C0554976	Bradyphrenia
CID100003386	C0233697	NLP_indication	Obsessions	LLT	C0233697	Obsessive rumination
CID100003386	C0233697	NLP_indication	Obsessions	PT	C0233697	Obsessive rumination
CID100003386	C0233697	NLP_indication	Obsessions	PT	C0679048	Obsessive thoughts
CID100003386	C0234215	text_mention	Sensory Discomfort	LLT	C0234215	Discomfort
CID100003386	C0234215	text_mention	Sensory Discomfort	PT	C0234215	Discomfort
CID100003386	C0234369	text_mention	Trembling	LLT	C0234369	Trembling
CID100003386	C0234369	text_mention	Trembling	PT	C0040822	Tremor
CID100003386	C0235198	text_mention	Unable to concentrate	LLT	C0235198	Cerebration impaired
CID100003386	C0235198	text_mention	Unable to concentrate	PT	C0233414	Disturbance in attention
CID100003386	C0235198	text_mention	Unable to concentrate	PT	C1306341	Mental disability
CID100003386	C0235240	text_mention	Pounding heart	LLT	C0235240	Heart pounding
CID100003386	C0235240	text_mention	Pounding heart	PT	C0030252	Palpitations
CID100003386	C0235295	text_mention	Abdominal distress	LLT	C0235295	Abdominal distress
CID100003386	C0235295	text_mention	Abdominal distress	PT	C0232487	Abdominal discomfort
CID100003386	C0262397	NLP_indication	Breast tenderness	LLT	C0262397	Breast tenderness
CID100003386	C0262397	NLP_indication	Breast tenderness	PT	C0262397	Breast tenderness
CID100003386	C0344315	NLP_indication	Depressed mood	LLT	C0344315	Depressed mood
CID100003386	C0344315	NLP_indication	Depressed mood	PT	C0344315	Depressed mood
CID100003386	C0424000	text_mention	Feeling suicidal (finding)	LLT	C0424000	Suicidal ideation
CID100003386	C0424000	text_mention	Feeling suicidal (finding)	PT	C0424000	Suicidal ideation
CID100003386	C0424091	text_mention	Decreased interest	LLT	C0424091	Decreased interest
CID100003386	C0424091	text_mention	Decreased interest	PT	C0424091	Decreased interest
CID100003386	C0520676	NLP_indication	Premenstrual dysphoric disorder	LLT	C0520676	Premenstrual dysphoric disorder
CID100003386	C0520676	NLP_indication	Premenstrual dysphoric disorder	PT	C0520676	Premenstrual dysphoric disorder
CID100003386	C0522179	text_mention	Fear of death	LLT	C0522179	Fear of death
CID100003386	C0522179	text_mention	Fear of death	PT	C0522179	Fear of death
CID100003386	C0525045	text_mention	Mood Disorders	LLT	C0525045	Affective disorder
CID100003386	C0525045	text_mention	Mood Disorders	PT	C0525045	Affective disorder
CID100003386	C0546947	text_mention	Choking sensation	LLT	C0546947	Choking sensation
CID100003386	C0546947	text_mention	Choking sensation	PT	C0546947	Choking sensation
CID100003386	C0596170	NLP_indication	Binge eating disorder	LLT	C0596170	Binge eating
CID100003386	C0596170	NLP_indication	Binge eating disorder	PT	C0596170	Binge eating
CID100003386	C0600104	NLP_indication	Obsessive compulsive behavior	LLT	C0600104	Compulsions
CID100003386	C0600104	NLP_indication	Obsessive compulsive behavior	PT	C0600104	Compulsions
CID100003386	C0600142	text_mention	Hot flushes	LLT	C0600142	Hot flush
CID100003386	C0600142	text_mention	Hot flushes	PT	C0236075	Menopausal symptoms
CID100003386	C0600142	text_mention	Hot flushes	PT	C0600142	Hot flush
CID100003386	C0687133	text_mention	Drug Interactions	LLT	C0687133	Drug interaction
CID100003386	C0687133	text_mention	Drug Interactions	PT	C0687133	Drug interaction
CID100003386	C0853193	NLP_indication	Bipolar I disorder	LLT	C0853193	Bipolar I disorder
CID100003386	C0853193	NLP_indication	Bipolar I disorder	PT	C0853193	Bipolar I disorder
CID100003386	C0855227	NLP_indication	Purging	LLT	C0855227	Purging
CID100003386	C0855227	NLP_indication	Purging	PT	C0855227	Purging
CID100003386	C0860654	text_mention	Reduced interest in usual activities	LLT	C0860654	Reduced interest in usual activities
CID100003386	C0860654	text_mention	Reduced interest in usual activities	PT	C0424091	Decreased interest
CID100003386	C0917799	text_mention	Hypersomnia	LLT	C0917799	Hypersomnia
CID100003386	C0917799	text_mention	Hypersomnia	PT	C0917799	Hypersomnia
CID100003386	C0917801	text_mention	Sleeplessness	LLT	C0917801	Insomnia
CID100003386	C0917801	text_mention	Sleeplessness	PT	C0917801	Insomnia
CID100003386	C0948807	NLP_precondition	Hepatic impairment	LLT	C0948807	Hepatic impairment
CID100003386	C0948807	NLP_precondition	Hepatic impairment	PT	C0023895	Liver disorder
CID100003386	C1269683	NLP_indication	Major Depressive Disorder	LLT	C1269683	Major depression
CID100003386	C1269683	NLP_indication	Major Depressive Disorder	PT	C1269683	Major depression
CID100003386	C1291077	text_mention	Abdominal bloating	LLT	C1291077	Abdominal bloating
CID100003386	C1291077	text_mention	Abdominal bloating	PT	C0016204	Flatulence
CID100003386	C1291077	text_mention	Abdominal bloating	PT	C0000731	Abdominal distension
CID100003386	C1565489	text_mention	Renal Insufficiency	LLT	C1565489	Renal impairment
CID100003386	C1565489	text_mention	Renal Insufficiency	PT	C1565489	Renal impairment
CID100003386	C1565489	text_mention	Renal Insufficiency	PT	C0035078	Renal failure
CID100003386	C2242996	text_mention	Has tingling sensation	LLT	C2242996	Tingling sensation
CID100003386	C2242996	text_mention	Has tingling sensation	PT	C0030554	Paraesthesia
CID100003386	C2267227	NLP_indication	Bulimia Nervosa	LLT	C2267227	Bulimia nervosa
CID100003386	C2267227	NLP_indication	Bulimia Nervosa	PT	C2267227	Bulimia nervosa
CID100003387	C0006142	NLP_indication	Malignant neoplasm of breast	LLT	C0006142	Breast cancer
CID100003387	C0006142	NLP_indication	Malignant neoplasm of breast	PT	C0006142	Breast cancer
CID100003387	C0010417	text_mention	Cryptorchidism	LLT	C0010417	Cryptorchism
CID100003387	C0010417	text_mention	Cryptorchidism	PT	C0010417	Cryptorchism
CID100003387	C0027651	text_mention	Neoplasms	LLT	C0027651	Neoplasm
CID100003387	C0027651	text_mention	Neoplasms	PT	C0027651	Neoplasm
CID100003387	C0029191	text_mention	Orchitis	LLT	C0029191	Orchitis
CID100003387	C0029191	text_mention	Orchitis	PT	C1142011	Orchitis noninfective
CID100003387	C0029191	text_mention	Orchitis	PT	C0029191	Orchitis
CID100003387	C0034011	text_mention	Puberty	LLT	C0034011	Puberty
CID100003387	C0034011	text_mention	Puberty	PT	C0034011	Puberty
CID100003387	C0034012	text_mention	Delayed Puberty	LLT	C0034012	Delayed puberty
CID100003387	C0034012	text_mention	Delayed Puberty	PT	C0034012	Delayed puberty
CID100003387	C0043251	text_mention	Wounds and Injuries	LLT	C0043251	Trauma
CID100003387	C0043251	text_mention	Wounds and Injuries	PT	C3263723	Injury
CID100003387	C0151721	text_mention	Testicular hypogonadism	LLT	C0151721	Hypogonadism male
CID100003387	C0151721	text_mention	Testicular hypogonadism	PT	C0151721	Hypogonadism male
CID100003387	C0271623	text_mention	Hypogonadotropic hypogonadism	LLT	C0271623	Secondary hypogonadism
CID100003387	C0271623	text_mention	Hypogonadotropic hypogonadism	PT	C0271623	Secondary hypogonadism
CID100003387	C0948896	text_mention	Primary hypogonadism	LLT	C0948896	Primary hypogonadism
CID100003387	C0948896	text_mention	Primary hypogonadism	PT	C0948896	Primary hypogonadism
CID100003387	C1963961	text_mention	Testosterone deficiency	LLT	C1963961	Testosterone deficiency
CID100003387	C1963961	text_mention	Testosterone deficiency	PT	C0342527	Androgen deficiency
CID100003388	C0002962	NLP_precondition	Angina Pectoris	LLT	C0002962	Angina pectoris
CID100003388	C0002962	NLP_precondition	Angina Pectoris	PT	C0002962	Angina pectoris
CID100003388	C0007775	text_mention	Cerebral Atherosclerosis	LLT	C0007775	Atherosclerosis cerebral
CID100003388	C0007775	text_mention	Cerebral Atherosclerosis	PT	C0877854	Cerebral arteriosclerosis
CID100003388	C0009421	NLP_indication	Comatose	LLT	C0009421	Coma
CID100003388	C0009421	NLP_indication	Comatose	PT	C0009421	Coma
CID100003388	C0018939	text_mention	Hematological Disease	LLT	C0018939	Blood disorder
CID100003388	C0018939	text_mention	Hematological Disease	PT	C0018939	Blood disorder
CID100003388	C0020517	NLP_indication	Hypersensitivity	LLT	C0020517	Hypersensitivity
CID100003388	C0020517	NLP_indication	Hypersensitivity	PT	C0020517	Hypersensitivity
CID100003388	C0020676	NLP_precondition	Hypothyroidism	LLT	C0020676	Hypothyroidism
CID100003388	C0020676	NLP_precondition	Hypothyroidism	PT	C0020676	Hypothyroidism
CID100003388	C0031511	NLP_precondition	Pheochromocytoma	LLT	C0031511	Phaeochromocytoma
CID100003388	C0031511	NLP_precondition	Pheochromocytoma	PT	C0031511	Phaeochromocytoma
CID100003388	C0033975	NLP_precondition	Psychotic Disorders	LLT	C0033975	Psychotic disorder
CID100003388	C0033975	NLP_precondition	Psychotic Disorders	PT	C0033975	Psychotic disorder
CID100003388	C0036341	NLP_indication	Schizophrenia	LLT	C0036341	Schizophrenia
CID100003388	C0036341	NLP_indication	Schizophrenia	PT	C0036341	Schizophrenia
CID100003388	C0036572	NLP_precondition	Seizures	LLT	C0036572	Convulsion
CID100003388	C0036572	NLP_precondition	Seizures	PT	C0036572	Convulsion
CID100003388	C0151763	text_mention	Liver damage	LLT	C0151763	Hepatocellular injury
CID100003388	C0151763	text_mention	Liver damage	PT	C0151763	Hepatocellular injury
CID100003388	C0151763	text_mention	Liver damage	PT	C0160390	Liver injury
CID100003388	C0151773	text_mention	Bone marrow depression	LLT	C0151773	Bone marrow depression
CID100003388	C0151773	text_mention	Bone marrow depression	PT	C0030312	Pancytopenia
CID100003388	C0235195	text_mention	Sedated state	LLT	C0235195	Sedation
CID100003388	C0235195	text_mention	Sedated state	PT	C0235195	Sedation
CID100003388	C0270611	NLP_precondition	Brain Injuries	LLT	C0270611	Brain injury
CID100003388	C0270611	NLP_precondition	Brain Injuries	PT	C0270611	Brain injury
CID100003388	C1565489	NLP_precondition	Renal Insufficiency	LLT	C1565489	Renal impairment
CID100003388	C1565489	NLP_precondition	Renal Insufficiency	PT	C1565489	Renal impairment
CID100003388	C1565489	NLP_precondition	Renal Insufficiency	PT	C0035078	Renal failure
CID100003392	C0037274	NLP_indication	Dermatologic disorders	LLT	C0037274	Skin disorder
CID100003392	C0037274	NLP_indication	Dermatologic disorders	PT	C0037274	Skin disorder
CID100003393	C0541798	text_mention	Early Awakening	LLT	C0541798	Terminal insomnia
CID100003393	C0541798	text_mention	Early Awakening	PT	C0541798	Terminal insomnia
CID100003393	C0917801	NLP_indication	Sleeplessness	LLT	C0917801	Insomnia
CID100003393	C0917801	NLP_indication	Sleeplessness	PT	C0917801	Insomnia
CID100003394	C0003873	NLP_indication	Rheumatoid Arthritis	LLT	C0003873	Rheumatoid arthritis
CID100003394	C0003873	NLP_indication	Rheumatoid Arthritis	PT	C0003873	Rheumatoid arthritis
CID100003394	C0003873	NLP_indication	Rheumatoid Arthritis	PT	C0003864	Arthritis
CID100003394	C0006444	text_mention	Bursitis	LLT	C0006444	Bursitis
CID100003394	C0006444	text_mention	Bursitis	PT	C0006444	Bursitis
CID100003394	C0013390	text_mention	Dysmenorrhea	LLT	C0013390	Dysmenorrhoea
CID100003394	C0013390	text_mention	Dysmenorrhea	PT	C0013390	Dysmenorrhoea
CID100003394	C0021368	text_mention	Inflammation	LLT	C0021368	Inflammation
CID100003394	C0021368	text_mention	Inflammation	PT	C0021368	Inflammation
CID100003394	C0023518	text_mention	Leukocytosis	LLT	C0023518	Leukocytosis
CID100003394	C0023518	text_mention	Leukocytosis	PT	C0023518	Leukocytosis
CID100003394	C0026205	NLP_indication	Miosis disorder	LLT	C0026205	Miosis
CID100003394	C0026205	NLP_indication	Miosis disorder	PT	C0026205	Miosis
CID100003394	C0029408	NLP_indication	Degenerative polyarthritis	LLT	C0029408	Osteoarthritis
CID100003394	C0029408	NLP_indication	Degenerative polyarthritis	PT	C0029408	Osteoarthritis
CID100003394	C0030193	NLP_indication	Pain	LLT	C0030193	Pain
CID100003394	C0030193	NLP_indication	Pain	PT	C0030193	Pain
CID100003394	C0038013	NLP_indication	Ankylosing spondylitis	LLT	C0038013	Ankylosing spondylitis
CID100003394	C0038013	NLP_indication	Ankylosing spondylitis	PT	C0038013	Ankylosing spondylitis
CID100003394	C0039503	text_mention	Tendinitis	LLT	C0039503	Tendonitis
CID100003394	C0039503	text_mention	Tendinitis	PT	C0039503	Tendonitis
CID100003394	C0042401	text_mention	Vasodilation	LLT	C0042401	Vasodilation
CID100003394	C0042401	text_mention	Vasodilation	PT	C1142412	Vasodilation procedure
CID100003394	C0043251	text_mention	Wounds and Injuries	LLT	C0043251	Trauma
CID100003394	C0043251	text_mention	Wounds and Injuries	PT	C3263723	Injury
CID100003394	C0234708	text_mention	Intraocular pressure increased	LLT	C0234708	Intraocular pressure increased
CID100003394	C0234708	text_mention	Intraocular pressure increased	PT	C0234708	Intraocular pressure increased
CID100003397	C0005001	NLP_precondition	Benign prostatic hypertrophy	LLT	C0005001	Benign prostatic hypertrophy
CID100003397	C0005001	NLP_precondition	Benign prostatic hypertrophy	PT	C1704272	Benign prostatic hyperplasia
CID100003397	C0007097	text_mention	Carcinoma	LLT	C0007097	Carcinoma
CID100003397	C0007097	text_mention	Carcinoma	PT	C0006826	Neoplasm malignant
CID100003397	C0376358	NLP_indication	Malignant neoplasm of prostate	LLT	C0376358	Prostate cancer
CID100003397	C0376358	NLP_indication	Malignant neoplasm of prostate	PT	C0376358	Prostate cancer
CID100003397	C0600139	NLP_indication	Prostate carcinoma	LLT	C0600139	Prostate carcinoma
CID100003397	C0600139	NLP_indication	Prostate carcinoma	PT	C0376358	Prostate cancer
CID100003397	C0862636	NLP_indication	Adenocarcinoma of the prostate metastatic	LLT	C0862636	Adenocarcinoma of the prostate metastatic
CID100003397	C0862636	NLP_indication	Adenocarcinoma of the prostate metastatic	PT	C0936223	Prostate cancer metastatic
CID100003397	C1384494	text_mention	Metastatic Carcinoma	LLT	C1384494	Metastatic carcinoma
CID100003397	C1384494	text_mention	Metastatic Carcinoma	PT	C2939419	Metastatic neoplasm
CID100003399	C0004096	NLP_indication	Asthma	LLT	C0004096	Asthma
CID100003399	C0004096	NLP_indication	Asthma	PT	C0004096	Asthma
CID100003399	C0011615	NLP_indication	Dermatitis, Atopic	LLT	C0011615	Dermatitis atopic
CID100003399	C0011615	NLP_indication	Dermatitis, Atopic	PT	C0011615	Dermatitis atopic
CID100003399	C0013595	NLP_precondition	Eczema	LLT	C0013595	Eczema
CID100003399	C0013595	NLP_precondition	Eczema	PT	C0013595	Eczema
CID100003399	C0017601	NLP_precondition	Glaucoma	LLT	C0017601	Glaucoma
CID100003399	C0017601	NLP_precondition	Glaucoma	PT	C0017601	Glaucoma
CID100003399	C0018621	NLP_indication	Hay fever	LLT	C0018621	Seasonal allergy
CID100003399	C0018621	NLP_indication	Hay fever	PT	C0018621	Seasonal allergy
CID100003399	C0018621	NLP_indication	Hay fever	PT	C1322281	Rhinitis seasonal
CID100003399	C0020517	text_mention	Hypersensitivity	LLT	C0020517	Hypersensitivity
CID100003399	C0020517	text_mention	Hypersensitivity	PT	C0020517	Hypersensitivity
CID100003399	C0027429	NLP_indication	Nasal obstruction present finding	LLT	C0027429	Nasal obstruction
CID100003399	C0027429	NLP_indication	Nasal obstruction present finding	PT	C0027429	Nasal obstruction
CID100003399	C0027430	NLP_indication	Nasal Polyps	LLT	C0027430	Nasal polyps
CID100003399	C0027430	NLP_indication	Nasal Polyps	PT	C0027430	Nasal polyps
CID100003399	C0033774	text_mention	Pruritus	LLT	C0033774	Pruritus
CID100003399	C0033774	text_mention	Pruritus	PT	C0033774	Pruritus
CID100003399	C0035455	NLP_indication	Rhinitis	LLT	C0035455	Rhinitis
CID100003399	C0035455	NLP_indication	Rhinitis	PT	C0035455	Rhinitis
CID100003399	C0037274	NLP_indication	Dermatologic disorders	LLT	C0037274	Skin disorder
CID100003399	C0037274	NLP_indication	Dermatologic disorders	PT	C0037274	Skin disorder
CID100003399	C0037383	text_mention	Sneezing	LLT	C0037383	Sneezing
CID100003399	C0037383	text_mention	Sneezing	PT	C0037383	Sneezing
CID100003399	C0234215	text_mention	Sensory Discomfort	LLT	C0234215	Discomfort
CID100003399	C0234215	text_mention	Sensory Discomfort	PT	C0234215	Discomfort
